Locus_Tag,A_1,A_2,CO_1,CO_2,CO_3,H2_1,H2_2,H2_3,S_1,S_2,S_3
BFJEKD_10860,197.7492314,275.6841765,618.1728657,160.4257327,547.8182334,188.8696067,222.6347945,226.2086284,36.6936476,427.3733167,352.6567457
BFJEKD_10865,5241.651878,3130.827135,17497.84243,3796.290345,16322.38051,2730.444439,4160.20566,3944.203765,632.4676391,12141.68911,5608.592487
BFJEKD_10870,1427.13261,421.1750717,6000.258895,1222.75133,5635.636517,905.7806012,1408.205292,1235.05892,211.0584027,3888.507556,1838.300519
BFJEKD_10875,389.2920935,176.3227975,977.5972112,249.8930975,775.0961315,284.9838051,336.2225837,348.3056398,52.69228439,772.6155303,525.9651826
BFJEKD_10880,511.7300026,226.2879696,1054.013208,280.7123018,890.884825,362.2336482,349.5929215,389.1548804,90.61843377,856.6684464,564.5904043
BFJEKD_10885,360.1199409,146.8651948,1532.329517,313.061702,1314.846338,589.4315703,572.5941357,527.5100962,47.87197521,1150.670035,757.0998865
BFJEKD_10890,475.303768,283.9919797,841.191769,214.1407778,797.4009755,503.5301294,458.0314372,262.6433373,27.19041772,720.5953381,397.7605758
BFJEKD_10895,688.3651039,563.5986359,609.6214372,192.9577824,780.9011259,403.5382295,626.6226932,364.0203853,22.96473183,655.7668372,351.1513271
BFJEKD_10900,1544.227829,1270.320296,1084.97311,443.0926738,1342.392163,705.1157841,872.7179178,637.6903429,83.87850546,985.757816,567.304035
BFJEKD_10905,2141.866792,817.0009743,1267.244782,702.6043067,1714.242364,2056.645242,2643.402897,1840.104648,408.6704598,1433.898801,1245.034933
BFJEKD_10910,25.96515869,59.55534875,74.01392868,16.0622124,71.81349968,189.7906948,158.6339113,47.31989945,14.09304999,62.69760352,24.72759699
BFJEKD_10915,52.34246633,73.71889931,93.52082033,53.30472848,125.9857797,242.9859023,157.974647,85.21335207,46.63151049,121.4478407,67.87633865
BFJEKD_10920,16.6626471,28.22377811,28.94078807,17.09688093,51.18701039,56.85400022,34.6366336,26.65479291,11.85068915,57.00259695,24.51466491
BFJEKD_10925,9.055786468,19.5559775,15.79301918,13.08592789,20.73395934,13.30836341,8.688118796,9.253842546,25.14194373,27.14913728,13.24292728
BFJEKD_10930,17.98587163,55.7617017,28.551079,24.17832208,26.28016095,19.14816123,14.29194733,11.54861865,31.1999659,38.64582844,22.3864646
BFJEKD_10935,9.196688108,48.24108779,15.67840905,9.87998801,9.817739968,17.45771466,12.7371831,7.696502327,10.1429595,11.40764917,12.59853247
BFJEKD_10940,6.990516298,46.53917163,8.565830893,11.39091698,7.565858336,92.1759713,45.59572803,32.48309128,12.71221874,7.574891341,10.96701052
BFJEKD_10945,17.69893242,38.88442595,15.4722881,29.84321627,16.13707674,41.46523794,20.51596278,18.61060415,13.92028853,13.57204689,28.085325
BFJEKD_10950,34.81277617,47.4581936,11.64352042,40.26951294,14.76946389,11.57751633,10.9758612,4.972406958,16.27459301,11.64452288,22.21588111
BFJEKD_10955,377.4874478,717.1841535,259.4541016,586.1501528,397.1661894,129.9823477,127.3777781,103.2613044,162.5004394,210.8104284,543.4807064
BFJEKD_10960,829.4366726,1387.988977,191.0826349,685.9501014,316.5929508,153.7258429,198.0145833,134.051982,310.5303834,212.2874908,492.6088428
BFJEKD_10965,933.2652434,2717.380669,481.2453772,539.744555,473.473444,230.6639797,265.6526096,300.8704846,471.8025593,780.089207,1214.743202
BFJEKD_10970,40.53039869,29.01924951,87.67094055,67.27381845,90.33060694,20.01901416,25.79407131,79.77163919,58.64858438,99.06434229,78.57131061
BFJEKD_10975,10.1777562,28.17142757,18.93726999,25.2103819,17.67168259,45.6787639,43.16760598,17.11981157,27.59706495,17.70084508,19.53588889
BFJEKD_10980,98.15198108,250.551151,34.93689638,65.0004802,48.7803056,101.1412072,66.94653349,49.5264718,56.41704736,39.69525155,68.78503485
BFJEKD_10985,12.0660548,48.25836082,22.22613785,16.72774373,35.92229535,56.62928086,39.2387038,28.42346815,13.83239322,21.31285909,19.634555
BFJEKD_10990,2.833515804,22.33374931,5.399491512,6.016111355,9.240551438,11.42836514,7.002809466,5.388957383,5.361628873,6.166771992,5.689676105
BFJEKD_10995,103.7768245,94.76836776,96.23117198,200.4166841,98.59399461,70.88041702,66.28867562,94.71263207,53.32045667,100.5424411,294.8310147
BFJEKD_11000,9.719357029,31.18623989,14.47425383,15.54921831,12.81393437,14.54683887,11.74328145,17.88662183,9.273122899,18.74667347,48.35173336
BFJEKD_11005,15.13799365,46.60840223,83.06639306,36.4373839,108.5016,341.6888255,154.7154997,78.37618619,34.84520019,60.43807378,52.93996637
BFJEKD_11010,2.046180427,4.870425215,3.351932467,4.988220409,8.339916608,20.60222156,6.723367813,5.17770632,6.073624355,9.532206849,3.877833252
BFJEKD_11015,10.80581084,14.58338584,22.64980216,20.96756829,39.11698046,37.54427988,24.67897627,17.08955938,24.0929086,41.77276065,19.87639358
BFJEKD_11020,20.23148021,31.02207843,30.07111177,38.37768167,43.00147143,49.53074021,44.103532,38.38695777,43.92901473,46.86742954,42.4316277
BFJEKD_11025,43.8765629,48.3089461,106.1269836,136.5807647,122.7441969,112.2894594,137.2635975,136.4295305,179.391166,103.9068317,100.8914057
BFJEKD_11030,14.67857113,16.2584264,21.97191732,30.85452731,22.77839724,26.07095798,34.66774216,23.30151712,25.68555332,27.13104374,34.6814207
BFJEKD_11035,10.77326321,20.95229968,13.37111317,22.88818551,14.7349967,24.53316485,22.06742099,15.07803577,26.32479794,21.11207295,19.62212413
BFJEKD_11040,11.61606952,17.41234942,16.26039645,13.02982954,22.88985615,28.37655291,22.5415668,12.63736983,16.64111002,23.71379622,13.39280086
BFJEKD_11045,10.66162318,57.15743928,21.66488315,18.68587213,32.9635564,37.55298611,25.12198514,16.91930776,17.17440155,31.04964096,19.71281149
BFJEKD_11050,21.34885187,303.6799341,25.16661089,28.01280806,22.14413638,61.1511461,49.8005527,29.42728767,17.00026792,25.47751922,27.74056394
BFJEKD_11055,42.74775595,86.14090168,54.71639084,84.97067626,35.45355575,71.75084163,80.15028274,53.9787576,56.53017077,63.05514094,76.9988244
BFJEKD_11060,8.212762497,13.56233581,5.37173844,9.912424651,8.011803478,48.20773745,43.42446299,22.54218632,11.05456697,10.25604837,6.581074027
BFJEKD_11065,5.597872061,14.66105348,7.049813044,9.899848333,5.093208876,12.95027978,12.07743986,5.545729564,6.83509122,6.233315655,11.64598605
BFJEKD_11070,11.67392187,26.21163504,12.54559442,18.55368911,13.20933737,21.5162247,19.95372409,20.42079957,18.20917346,14.94502913,18.37673908
BFJEKD_11075,8.34330945,15.77904715,15.26080781,13.37435275,14.85944073,31.36219544,19.15327076,12.83924802,15.86709229,16.52166334,12.49829712
BFJEKD_11080,5.575938148,8.688790174,6.190171304,6.503506025,8.349908521,16.10346712,12.98596642,8.830805208,9.691187013,8.24195819,5.467178867
BFJEKD_11085,145.3631853,407.205598,314.7151282,275.7925555,248.4779614,769.6440554,631.490825,554.0758999,455.8855529,188.9107372,321.1231824
BFJEKD_11090,421.1672587,1205.036309,998.1686682,980.9001511,724.8125962,2157.190725,1940.76224,1522.097951,1151.645419,600.4760748,1002.715327
BFJEKD_11095,5805.383663,7475.020389,13977.11146,14577.64623,13691.82643,9934.672298,9621.852882,10756.00825,12185.83628,8483.875922,11816.30284
BFJEKD_11100,12.61564736,20.80594719,25.89926486,42.09177751,61.20572133,48.66578824,37.27298437,33.42562455,43.11060433,45.75459287,35.53920122
BFJEKD_11105,36.29649753,56.85751958,84.45581398,113.3815803,156.7372583,128.3134397,123.5303245,114.3235739,132.3269797,84.94966264,70.58100487
BFJEKD_11110,26.53374847,27.96129444,34.13139279,55.53702492,46.70520433,62.45187397,56.10761824,80.30497281,37.33094542,34.85591202,45.51330407
BFJEKD_11115,3.920447855,12.84087975,21.51096801,14.6056934,32.20614246,33.83568117,21.59516413,14.75778599,14.72812088,27.0267206,16.36808715
BFJEKD_11120,2.919472092,10.93761959,13.92622102,10.52241241,14.15451496,24.27982347,19.91394665,14.96596519,6.815868384,13.3329621,10.27268849
BFJEKD_11125,1.365624914,9.404587988,5.126468119,4.439771016,7.654712192,13.38227577,4.515508887,6.88068111,7.120520035,6.518895763,4.133963728
BFJEKD_11130,1.421851998,9.815342519,8.043864517,6.671688942,11.11636093,15.61610681,8.627538953,8.157366398,5.712039897,10.90639301,7.084079975
BFJEKD_11135,17.52573588,38.52263926,71.81704133,61.00810076,59.56743856,68.58172233,90.83886394,88.85663507,47.11283149,57.29824926,53.2968657
BFJEKD_11140,219.0908817,217.3586417,730.7327048,785.2338493,580.9874598,932.5381125,919.6168109,1007.342509,1090.34233,473.4757129,721.7441673
BFJEKD_11150,3.795126813,12.96247899,7.112121998,3.642801335,1.998105021,38.31640795,26.9496592,5.989731672,8.339465364,3.820104108,4.342257355
BFJEKD_11155,5.115606117,19.16036932,10.09192314,11.74402493,6.685483465,19.45757032,20.59172423,12.1687385,8.577236284,7.491874942,13.94936817
BFJEKD_11160,41.70933097,111.6704948,29.68682741,62.05461944,28.30343259,61.3903292,51.85542988,47.29596135,51.05691027,41.30039958,55.02386584
BFJEKD_11165,26.94973228,158.4136532,32.32791192,32.69778478,27.44474096,87.27754549,75.24160578,59.05852953,22.31726464,25.54435903,42.99154279
BFJEKD_11170,0.50108201,1.900624401,0.774204275,0.83869147,1.115221407,1.869429158,0.842612084,0.971675132,1.102231662,1.699540756,1.207402197
BFJEKD_11175,6.984862962,25.22315666,19.75497062,18.49422216,23.09897233,36.57573959,24.46857947,22.10951075,25.80652139,20.4785323,19.35240163
BFJEKD_11180,4.643647936,16.57921777,6.371167248,8.290513383,5.270863244,35.77265068,21.66556415,8.173540486,9.252493037,6.898523836,5.514080929
BFJEKD_11185,8.442509152,19.19444005,10.94754622,13.94772588,16.29224094,14.12176891,13.55544824,13.10324039,23.75678466,14.8971284,12.14089347
BFJEKD_11190,8.301475549,8.491101222,6.398748059,9.852910277,9.549385034,6.696436538,4.791050525,5.064488568,9.795562491,8.352028858,9.062102306
BFJEKD_11195,88.38065932,68.00910388,69.97229562,120.1382388,64.08736844,57.77453035,87.71393195,68.86297651,116.1399247,76.32826373,113.9125838
BFJEKD_11200,90.0035881,111.2573833,69.65010945,129.5855303,69.49930506,121.0221426,127.7153463,107.4594702,134.9688081,81.91343085,121.7145408
BFJEKD_11205,122.1902581,223.6291091,208.5934221,233.4515255,278.4545317,337.8314613,261.7681712,273.231941,333.4197676,233.920081,208.2845101
BFJEKD_11210,35.88466506,60.61926263,91.91820311,113.7582155,155.2201876,124.0749241,112.1991759,101.9409605,130.853178,123.0095345,85.81803534
BFJEKD_11215,7.000525122,17.15864639,16.16610825,9.043218878,10.82242097,15.35177033,11.32980917,9.404396013,12.65954638,11.77246091,9.43822069
BFJEKD_11220,7.267387726,26.17145407,1.85074188,2.607998786,1.571391067,4.006384504,3.930285515,3.094158205,3.648633886,2.229567026,2.872225646
BFJEKD_11225,16.61279587,31.50494916,26.0370853,35.00999265,30.99743603,25.34028713,25.69082996,29.46073005,41.28855875,32.1082469,29.80983147
BFJEKD_11230,9.248059657,43.10832422,28.78717666,33.3533253,40.87808564,47.76746309,35.94364534,28.54322995,35.73164186,33.53480351,23.85674798
BFJEKD_11235,5.08216982,39.61597504,27.24054572,24.80906092,45.66104343,37.55729309,25.86386134,19.98271033,18.4797718,40.2259129,19.28651773
BFJEKD_11240,5.318561283,20.05192982,7.314436748,14.19188753,8.106886082,13.38323819,11.21073533,8.350449268,14.77638042,7.030972903,12.1909579
BFJEKD_11245,8.391513505,19.59692103,17.69803109,26.57653005,17.79289407,19.48061299,20.93159477,21.05212857,25.62581216,16.08141289,21.05560446
BFJEKD_11250,6.39231986,15.90331463,11.20477532,17.38110018,9.852548542,14.26901537,13.91671518,11.01473955,15.42196783,11.02745498,14.99920855
BFJEKD_11255,5.561260561,22.20201986,11.95479519,16.66786007,8.291388415,26.00594313,21.2580465,12.50335083,15.61691402,9.950578022,16.24097471
BFJEKD_11260,7.861570452,19.83250741,4.408779479,7.797563938,2.70014192,10.0995603,5.608442591,4.516976291,12.80971932,1.580113568,5.276021275
BFJEKD_11265,27.21560313,43.89504853,83.96259859,131.4382753,76.60150933,114.4713598,125.8817123,147.9163334,201.1508197,89.85860261,99.12310781
BFJEKD_11270,6.416428825,20.20156787,24.57643158,37.06550358,30.85309223,72.07853089,49.31083068,46.46124001,38.80712975,30.79042992,24.7375403
BFJEKD_11275,8.762254079,27.23455478,15.15100561,15.31595583,15.62962149,30.70579496,18.26987267,16.65567446,11.06245524,21.01463261,14.58327204
BFJEKD_11280,284.0195467,592.4691086,135.0212255,158.5592818,144.5141073,133.1841962,147.0741091,138.2768458,145.8856939,104.6917106,132.0898003
BFJEKD_11285,10.94426739,13.69014429,16.69823442,30.53014452,11.92519822,13.24239136,27.81470999,11.63162759,47.3716932,9.512032866,7.911359156
BFJEKD_11290,38.78374756,54.18647432,65.56699137,126.2421476,50.23806909,69.68808451,113.182865,60.48446348,214.9199359,67.79063423,69.61996057
BFJEKD_11295,244.8589824,262.0754862,83.18585981,280.7925236,101.6320085,158.35693,232.4398864,137.9243482,544.0626021,172.1445948,162.2414654
BFJEKD_11300,113.14554,456.0756856,536.3551258,406.4939815,851.7970437,718.2866863,478.3630239,375.7090369,332.8084005,594.8376065,228.8659724
BFJEKD_11305,3.281344321,4.462003814,4.594307632,4.277100435,5.471899463,10.07233777,5.220437128,3.153360807,5.73647321,6.106436193,3.492939703
BFJEKD_11310,4.99021283,6.022057604,3.574075492,2.98362776,6.08946292,15.95106232,10.89393631,7.568905992,3.706429051,6.074202806,3.308386556
BFJEKD_11315,41.67880208,30.56112855,7.043764298,6.374199092,9.936522265,43.08250972,24.92641151,12.06181581,6.894816666,9.311383524,5.06754627
BFJEKD_11320,2388.432454,694.6624108,459.2917593,901.2290502,746.9279859,496.9282597,424.3673002,331.1006796,2190.721955,503.5893764,549.0123647
BFJEKD_11325,12.98406316,16.49376846,29.32191513,27.46221306,36.60372194,30.91149416,25.44952978,47.3620413,18.52610872,22.42397324,26.40899304
BFJEKD_11330,278.0330621,310.4996063,242.9373609,357.5549618,291.2109984,203.8882612,223.6437815,368.0444755,426.5244507,245.4746943,256.0237536
BFJEKD_11335,10.9331902,25.68175951,37.48695009,30.65065825,62.21360194,70.39041377,43.59791321,45.82013622,21.29320981,60.12108222,28.42964529
BFJEKD_11340,13.75806341,34.38594892,45.3677002,31.15462475,63.38577312,131.2953007,92.96919471,57.43463959,19.96176789,46.50561523,31.71735807
BFJEKD_11345,24.02313866,65.87715705,114.0305009,63.5606026,143.8635615,294.072415,184.4554452,110.0888165,69.45081193,95.25632913,68.93794685
BFJEKD_11350,45.71879442,75.88699128,315.2004822,195.6719639,367.9377905,614.7388611,434.0794809,275.9203747,348.436214,250.3588005,171.9146851
BFJEKD_11355,131.9452691,82.90365969,454.5705209,482.468799,477.8498431,543.7155345,630.0896864,413.6648291,537.2468909,381.6413186,395.7957091
BFJEKD_11360,14.22569891,39.69186995,19.79452011,19.30825356,19.50273935,27.9834993,31.48867087,27.30040615,34.09628516,16.81692297,16.80629269
BFJEKD_11365,94.86191944,97.37667146,288.7165322,558.0126901,203.700618,236.4074479,449.9453622,261.1021387,991.7026528,225.5786909,219.2146607
BFJEKD_11370,14.25051243,24.05352115,41.67584003,99.07999711,45.4209003,97.72226518,141.1703057,49.83092997,165.0685415,47.13360378,47.01672868
BFJEKD_11375,12.61800006,53.64292175,39.58411007,28.47040532,72.51570184,142.3387006,74.60037575,46.43426242,25.13263534,47.25188929,23.70698377
BFJEKD_11380,1.134027707,9.151942807,1.05128791,0,0,5.488622733,2.773766093,1.353264152,0.965622305,0.769265816,1.311620071
BFJEKD_11385,8.283442381,57.68408538,5.918361568,6.696278365,5.825586193,30.04919305,25.53097591,13.82735238,12.82918642,5.001937283,4.061164367
BFJEKD_11390,26.11310367,186.4690589,123.0268369,88.94524716,174.5687694,495.5297904,215.5650949,220.758789,36.18249231,154.2538703,105.6343567
BFJEKD_11395,38.98895258,66.62904901,81.64168413,131.8520616,76.05485459,99.66278912,84.8034955,79.43177263,97.55850751,90.13231142,114.2532118
BFJEKD_11400,32.85086599,137.9339572,122.28502,102.9424873,149.1543184,176.0095661,206.0742172,135.3502403,70.80323551,135.7645818,111.3830227
BFJEKD_11405,65.93237086,46.98810813,19.70814402,56.34847007,24.72321946,73.2304242,53.40424318,35.36831042,61.21044029,18.90342531,37.21503347
BFJEKD_11410,35.95633418,29.17191424,25.95838333,60.19075961,29.20437043,56.76208574,52.75714813,34.93362904,62.44629198,19.05636964,41.28928329
BFJEKD_11415,351.4018047,113.5528737,121.0978324,361.724849,167.6239085,223.480905,131.396311,154.6747023,192.9927547,105.8824535,314.1024298
BFJEKD_11420,145.1245055,45.74368143,73.72572124,185.4956983,84.82466277,80.81362645,56.74072611,76.29150129,40.39872394,63.53181076,262.5474044
BFJEKD_11425,75.46318484,30.06455978,32.979655,85.94628009,49.52312631,31.55316877,23.33398322,44.78577121,19.57566091,34.28624931,133.0661035
BFJEKD_11430,26.99058481,31.91510767,16.24079176,42.44601436,22.93773439,8.560613069,8.203014012,23.02568855,9.258169793,20.63075785,66.38456892
BFJEKD_11435,150.4560142,152.7477199,24.54379356,92.79143557,54.37979938,28.62693426,23.05693065,51.1089395,69.2502663,38.83284006,99.76456583
BFJEKD_11440,125.7813458,134.5929875,26.63262705,88.05171226,49.71908077,34.19697086,21.47417289,48.83613977,69.65439166,36.35030742,97.84912847
BFJEKD_11445,33.43855159,46.44118177,6.760589945,19.23399105,10.39014611,28.00956768,10.48963658,14.98219562,21.12236894,7.532887566,15.39976488
BFJEKD_11450,97.63023146,114.2430651,10.38965121,43.85772684,23.83087893,47.94000332,31.08040469,32.16356941,65.68118117,13.38466163,18.31783928
BFJEKD_11455,1.841583455,15.27826897,4.32495653,6.712717673,2.937385159,7.204794656,7.432270686,6.428004722,7.004200539,4.309861045,10.29490967
BFJEKD_11460,10.11097244,41.90389551,42.1319428,48.47911678,30.98700573,37.53933021,46.59983876,64.43811291,21.4547557,35.22228563,114.186203
BFJEKD_11465,280.6989573,381.8863476,368.989173,637.9509408,295.0730973,282.1158811,309.3310066,560.0399114,264.5000431,384.1012095,920.2364993
BFJEKD_11470,9.851865701,43.65476719,24.79287321,28.78771686,23.7669334,44.4807134,23.23029103,43.47361088,26.31320782,28.36667696,59.13220485
BFJEKD_11475,28.07179561,45.69126048,30.85487281,32.51274232,33.20428181,65.49533347,34.81301957,59.15854752,9.098831316,29.64800488,121.564787
BFJEKD_11480,26.84599571,41.82289773,48.05077535,54.15395538,34.0389153,45.61714547,43.70476915,38.65123875,14.80412535,33.11079402,109.6299313
BFJEKD_11485,11.95090737,35.53769791,33.42556432,27.77377925,24.20376608,35.39457993,37.81923385,36.90247245,20.05523249,32.30916427,36.0527363
BFJEKD_11490,198.7606539,146.4557643,112.2161252,222.5956267,118.7188691,75.38119687,64.39656394,102.8480755,115.8529773,130.2306522,226.9937836
BFJEKD_11495,185.3001273,149.8408373,160.4140197,299.6152058,159.7913129,101.6146624,102.6739238,165.0160641,184.9097742,159.1583499,354.1124358
